Stand	Klinikname	Bundesland	ICU low care	ICU high care	ECMO	COVID-19 cases
2020-04-09 09:05:09	Klinikum Bremerhaven Reinkenheide gGmbH	HB	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Kreiskrankenhaus Osterholz	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Rotes Kreuz Krankenhaus Bremen gGmbH	HB	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Klinikum Bremen Ost, KBO -Klinikum	HB	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Allgemeines Krankenhaus Celle	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Altmark-Klinikum gGmbH, Krankenhaus Salzwedel	ST		0.5	0.0	0.0
2020-04-09 09:05:09	Capio Elbe Jeetzel Klinik Dannenberg, Institutsambulanz Geriatrie	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Helios Klinikum Uelzen	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Heidekreis-Klinikum GmbH Krankenhaus Soltau, Heidekreis-Klinikum Krankenhaus Soltau	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	MediClin GmbH & Co. KG Zweigniderlassung Soltau	NI			0.0	0.0
2020-04-09 09:05:09	Heidekreis-Klinikum GmbH Krankenhaus Walsrode	NI	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	DIAKOVERE Friederikenstift, Humboldtstr. 5	NI	0.5	0.5	0.0	1.0
2020-04-09 09:05:09	Kinder- und Jugendkrankenhaus AUF DER BULT, Hauptstandort	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	AMEOS Klinikum Alfeld	NI	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	St. Bernward Krankenhaus Hildesheim, Krankenhaus-Hauptgebäude	NI	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Helios Klinikum Hildesheim	NI	1.0	1.0	0.0	5.0
2020-04-09 09:05:09	KRH Klinikum Neustadt a. Rbge.	NI	0.5	0.5	0.0	2.0
2020-04-09 09:05:09	Helios Kliniken Mittelweser GmbH- Nienburg, Helios Kliniken Mittelweser GmbH- Krankenhaus Nienburg	NI	0.5	1.0	0.0	2.0
2020-04-09 09:05:09	AGAPLESION EV KLINIKUM SCHAUMBURG gGmbH, Hauptstandort	NI		1.0	0.0	1.0
2020-04-09 09:05:09	Sana Klinikum Hameln-Pyrmont	NI	0.5		0.0	5.0
2020-04-09 09:05:09	AGAPLESION Ev. Bathildiskrankenhaus, AGAPLESION Ev. Bathildiskrankenhaus Bad Pyrmont	NI	0.5		0.0	1.0
2020-04-09 09:05:09	Deister-Süntel-Klinik, Bad Münder	NI	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Katholische Hospitalvereinigung Ostwestfalen gGmbH Bielefeld, Mathilden Hospital	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Krankenhaus Lübbecke-Rahden, 01 Lübbecke - Virchowstraße	NW			0.0	0.0
2020-04-09 09:05:09	Klinikum Lippe GmbH, Klinikum Lippe GmbH, Standort Detmold	NW	1.0	1.0	0.0	10.0
2020-04-09 09:05:09	Klinikum Weser-Egge, St. Rochus Krankenhaus	NW			0.0	0.0
2020-04-09 09:05:09	Klinikum Weser-Egge, St. Josef Hospital	NW	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	Brüderkrankenhaus St. Josef Paderborn, Hauptstandort	NW	1.0	1.0	0.0	8.0
2020-04-09 09:05:09	St. Johannisstift Ev. Krankenhaus Paderborn GmbH	NW	1.0	0.5	0.0	1.0
2020-04-09 09:05:09	Sankt Elisabeth Hospital GmbH, Sankt Elisabeth Hospital Gütersloh	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Evangelisches Klinikum Bethel gGmbH, Johannesstift	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinik Dr. Hartog, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Evangelisches Klinikum Bethel gGmbH, Bethel	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	AGAPLESION DIAKONIE KLINIKEN KASSEL gemeinnützige GmbH, AGAPLESION DIAKONIE KLINIKEN	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	DRK-Kliniken Nordhessen, Wehlheiden	HE	0.5	1.0	0.0	2.0
2020-04-09 09:05:09	Asklepios Schwalm-Eder-Kliniken GmbH, Schwalmstadt-Ziegenhain, Asklepios Klinikum Melsungen	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum Hann. Münden GmbH, Klinikum Hann. Münden	NI		1.0	0.0	2.0
2020-04-09 09:05:09	Fachklinik für Lungenerkrankungen - Philippstiftung e. V., Hauptstandort	HE	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	St.-Marien-Hospital Marsberg, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Hessenklinik Stadtkrankenhaus Korbach gGmbH, Hauptstandort	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Asklepios Kliniken Bad Wildungen GmbH, Asklepios Stadtklinik	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Werner Wicker Klinik Orthopädisches Schwerpunktklinikum Werner Wicker GmbH & Co. KG, Hauptstandort	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Kreiskrankenhaus Frankenberg, Kreiskrankenhaus Frankenberg gGmbH	HE	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	Universitätsklinikum Gießen und Marburg Standort Gießen, Universitätsklinikum Gießen und Marburg GmbH - Standort Gießen	HE	1.0	1.0	1.0	10.0
2020-04-09 09:05:09	Klinikum Wetzlar-Braunfels, Klinikum Wetzlar	HE		1.0	0.0	5.0
2020-04-09 09:05:09	Dill-Kliniken	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Herz-Kreislauf-Zentrum Klinikum Hersfeld-Rotenburg GmbH, Herz-Kreislauf-Zentrum Rotenburg	HE		1.0	0.5	0.0
2020-04-09 09:05:09	Klinikum Bad Hersfeld, Seilerweg 29, 36251 Bad Hersfeld	HE	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Krankenhaus Eichhof, Lauterbach	HE	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	m&i-Fachklinik Bad Liebenstein, Hauptstandort	TH			0.0	0.0
2020-04-09 09:05:09	AGAPLESION Krankenhaus Neu-Bethlehem gGmbH, AGAPLESION Krankenhaus Neu Bethlehem	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Evangelisches Krankenhaus Göttingen-Weende gGmbH, Hauptstandort	NI	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Helios Albert-Schweitzer-Klinik Northeim GmbH	NI		0.5	0.0	4.0
2020-04-09 09:05:09	Helios Klinik Herzberg/Osterode GmbH	NI	1.0	1.0	0.0	5.0
2020-04-09 09:05:09	Herzogin-Elisabeth-Hospital Braunschweig, Hauptstandort	NI	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Helios St. Marienberg Klinik Helmstedt GmbH	NI	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	HELIOS Klinikum Gifhorn GmbH, HELIOS Klinikum Gifhorn	NI	0.5	1.0	0.0	1.0
2020-04-09 09:05:09	Asklepios Harzklinik Goslar	NI	1.0	0.5	0.0	3.0
2020-04-09 09:05:09	AMEOS Klinikum Halberstadt GmbH, AMEOS Klinikum Halberstadt	ST	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Universitätsklinikum Magdeburg A.ö.R., Universitätsklinikum Magdeburg A.ö.R. - Gerhart-Hauptmann-Straße	ST	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	Krankenhaus St. Marienstift Magdeburg GmbH, Krankenhaus St. Marienstift Magdeburg GmbH Harsdorfer Str. 30	ST	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum in den Pfeifferschen Stiftungen GmbH, Magdeburg	ST		1.0	0.0	0.0
2020-04-09 09:05:09	MEDIAN Klinik NRZ Magdeburg, Hauptstandort	ST			0.0	0.0
2020-04-09 09:05:09	AMEOS klinikum Schönebeck GmbH, AMEOS Klinikum Schönebeck, Standort Bad Salzelmen	ST	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Helios Klinik Zerbst/Anhalt GmbH, Hauptstandort	ST	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Helios Klinik Jerichower Land GmbH, Hauptstandort	ST	0.5	0.5	0.0	1.0
2020-04-09 09:05:09	AMEOS Klinikum Haldensleben GmbH, AMEOS Klinikum Haldensleben, Somatik	ST	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Johanniter Krankenhaus Genthin - Stendal gmbH, Johanniter GmbH Zweigniederlassung Stendal Johanniter - Krankenhaus Stendal - Hauptstandort	ST	1.0	0.5	0.0	2.0
2020-04-09 09:05:09	AGAPLESION DIAKONIEKRANKENHAUS SEEHAUSEN	ST	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Altmark-Klinikum gGmbH, Krankenhaus Gardelegen	ST	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Martinus-Krankenhaus Düsseldorf, St. Martinus-Krankenhaus	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Krankenhaus Mörsenbroich-Rath GmbH, St. Vinzenz - Krankenhaus	NW	0.5	0.5	0.0	3.0
2020-04-09 09:05:09	Marien Hospital Düsseldorf GmbH, Marien Hospital Düsseldorf	NW	1.0	0.5	0.0	3.0
2020-04-09 09:05:09	Florence-Nightingale-Krankenhaus, Kaiserswerther Diakonie        Florence-Nightingale-Krankenhaus, Kreuzbergstrasse 79, 40489 Düsseldorf	NW	0.5	1.0	0.0	3.0
2020-04-09 09:05:09	Sana Kliniken Düsseldorf, Sana Krankenhaus Benrath	NW		0.5	0.0	3.0
2020-04-09 09:05:09	St. Mauritius Therapieklinik Meerbusch gGmbH, St. Mauritius Therapieklinik Meerbusch	NW			0.0	0.0
2020-04-09 09:05:09	Evangelisches Krankenhaus Mettmann GmbH, Mettmann	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	St. Marien-Krankenhaus GmbH Ratingen, Hauptstandort	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Johanniter GmbH-Ev. Krankenhaus Bethesda Mönchengladbach, Hauptstandort	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Krankenhaus Neuwerk gGmbH, Mönchengladbach, 41066 Mönchengladbach, Dünner Strasse 214 - 216	NW	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	Städtische Kliniken Mönchengladbach GmbH, Städtische Kliniken Mönchengladbach GmbH - Elisabeth-Krankenhaus Rheydt	NW	1.0	1.0	0.0	5.0
2020-04-09 09:05:09	Städtisches Krankenhaus Nettetal GmbH	NW	1.0	0.5	0.0	3.0
2020-04-09 09:05:09	Städtische Kliniken Neuss - Lukaskrankenhaus - GmbH, Hauptstandort	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	St. Irmgardis - Krankenhaus Süchteln GmbH, Viersen	NW		1.0	0.0	0.0
2020-04-09 09:05:09	Hermann-Josef-Krankenhaus, Erkelenz, Hermann-Josef-Krankenhaus	NW			0.0	5.0
2020-04-09 09:05:09	Sana Krankenhaus Radevormwald gGmbH, Sana Krankenhaus Radevormwald	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	St. Lukas Klinik, Standort St. Lukas Klinik	NW	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	Sana-Klinikum Remscheid GmbH	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Marien Hospital Dortmund-Hombruch	NW	1.0	0.5	0.0	0.0
2020-04-09 09:05:09	Ortho-Klinik Dortmund	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Hüttenhospital gGmbH	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Knappschaftskrankenhaus Lütgendortmund	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholisches Klinikum Lünen/Werne, St.-Marien-Hospital	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	St. Lukas Klinikum, St. Rochus-Hospital	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Katholisches Klinikum Bochum gGmbH, Standort JH	NW	1.0	1.0	0.0	8.0
2020-04-09 09:05:09	Alfried Krupp Krankenhaus Rüttenscheid, Alfried Krupp Krankenhaus Essen Rüttenscheid	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	KEM I Evang. Kliniken Essen-Mitte gGmbH, Evang. Huyssens-Stiftung in Essen-Huttrop	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	KEM I Evang. Kliniken Essen-Mitte gGmbH, Evang. Krankenhaus Essen-Werden	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholische Kliniken Ruhrhalbinsel, St. Josef-Krankenhaus Kupferdreh - Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Alfried Krupp Krankenhaus Steele, Alfried Krupp Krankenhaus Essen Steele	NW	0.5	1.0	0.0	0.0
2020-04-09 09:05:09	KEM I Evang. Kliniken Essen-Mitte gGmbH, Evang. Krankenhaus Essen-Steele	NW	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	Katholisches Klinikum Essen GmbH, Marienhospital Altenessen	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Ev. Krankenhaus Mülheim GmbH, Evangelisches Krankenhaus Mülheim GmbH	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Evangelisches Krankenhaus Hattingen gGmbH	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Stiftungsklinikum Proselis gGmbH, Prosper-Hospital	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	St. Elisabeth-Hospital Herten gGmbH, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH, Gertrudis-Hospital Westerholt	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Vincenz-Krankenhaus, Krankenhaus	NW		1.0	0.0	1.0
2020-04-09 09:05:09	Klinikum Vest GmbH, Paracelsus-Klinik Marl	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Marienhospital Gelsenkirchen GmbH, Marienhospital Gelsenkirchen	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Bergmannsheil und Kinderklinik Buer GmbH	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholische Kliniken Emscher-Lippe GmbH, St. Barbara-Hospital Gladbeck	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Helios St. Elisabeth Klinik Oberhausen	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Ev. Krankenhaus Oberhausen GmbH, Evangelisches Krankenhaus Oberhausen GmbH	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Evangelisches Klinikum Niederrhein gGmbH, Johanniter Krankenhaus Oberhausen	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholisches Klinikum Oberhausen gGmbH, St. Clemens-Hospital	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Knappschaftskrankenhaus Bottrop GmbH, Knappschaftskrankenhaus Bottrop	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH, St. Elisabeth-Krankenhaus  Dorsten	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Agnes-Hospital Bocholt-Rhede, St. Agnes-Hospital Bocholt	NW	1.0	1.0	0.0	5.0
2020-04-09 09:05:09	St. Willibrord-Spital Emmerich-Rees gGmbH	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Sankt Josef-Hospital GmbH, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Evangelisches Klinikum Niederrhein gGmbH, Evangelisches Krankenhaus Dinslaken	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	St. Vinzenz-Hospital, Tagesklinik Dinslaken	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Sana Kliniken Duisburg GmbH, Wedau-Kliniken	NW	0.5	1.0	0.0	1.0
2020-04-09 09:05:09	Helios Klinikum Duisburg, Helios St. Johannes Klinik	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Evangelisches Klinikum Niederrhein gGmbH, Evangelisches Krankenhaus Duisburg-Nord	NW	0.5	0.5	0.0	4.0
2020-04-09 09:05:09	Malteser Klinikum Duisburg, Malteser Krankenhaus St. Johannes-Stift	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Krankenhaus Bethanien Moers, Hauptstandort Moers	NW	1.0	1.0	0.0	6.0
2020-04-09 09:05:09	Katholischen Karl-Leisner-Klinikum gGmbH, Standort Wilhelm-Anton-Hospital Goch, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Malteser Krankenhaus St. Josefshospital	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Josephs-Hospital Warendorf	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Christophorus-Kliniken, Christophorus-Kliniken, Standort Dülmen	NW	1.0	1.0	0.0	6.0
2020-04-09 09:05:09	Maria-Josef-Hospital Greven GmbH, Maria-Josef-Hospital Greven	NW	1.0	1.0	0.0	5.0
2020-04-09 09:05:09	UKM Marienhospital Steinfurt, UKM Marienhospital Steinfurt - Krankenhaus	NW	0.5	1.0	0.0	5.0
2020-04-09 09:05:09	St. Antonius-Hospital Gronau, Hauptstandort	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	St. Marienhospital Vechta gemeinnützige GmbH, St. Marienhospital	NI	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	St. Franziskus-Hospital gemeinnützige GmbH, St. Franziskus-Hospital gGmbh	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Helios Klinik Lengerich	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Christliches Krankenhaus Quakenbrück, Hauptstandort	NI	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Hubertus-Stift GmbH, Hauptstandort	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Sana-Krankenhaus Hürth GmbH, Hauptstandort inkl. ZNA	NW	1.0		0.0	2.0
2020-04-09 09:05:09	Marien-Hospital Erftstadt-Frauenthal, Hauptstandort	NW			0.0	5.0
2020-04-09 09:05:09	St. Marien-Hospital, Hauptstandort	NW	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	IK Eduardus-Krankenhaus, Eduardus-Krankenhaus	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Vinzenz-Hospital GmbH, St. Vinzenz-Hospital	NW	0.5	1.0	0.0	2.0
2020-04-09 09:05:09	Kliniken der Stadt Köln - Standort Riehl, Kliniken der Stadt Köln gGmbH - Kinderkrankenhaus Amsterdamer Strasse	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Franziskus-Hospital GmbH	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Kliniken der Stadt Köln Standort Holweide, Kliniken der Stadt Köln gGmbH - Krankenhaus Holweide	NW	0.5	1.0	0.0	2.0
2020-04-09 09:05:09	Krankenhaus Porz am Rhein gGmbH, Hauptstandort	NW	0.5	0.5	0.0	3.0
2020-04-09 09:05:09	Katholische Kranken- und Pflegeeinrichtungen Leverkusen, St. Remigius Krankenhaus Opladen	NW	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	GFO Kliniken Rhein-Berg, Vinzenz Pallotti Hospital	NW	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	Evangelisches Krankenhaus Bergisch Gladbach gGmbH	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholische Kliniken Oberberg gGmbH, St. Josef-Krankenhaus	NW	1.0	1.0	0.0	6.0
2020-04-09 09:05:09	Eifelklinik St. Brigida	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Bethlehem-Gesundheitszentrum Stolberg gGmbH, Hauptstandort	NW	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	St. Augustinus Krankenhaus gGmbH, Krankenhaus	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Johanniter GmbH, Johanniter-Krankenhaus, Johanniter-Krankenhaus	NW	1.0	1.0		2.0
2020-04-09 09:05:09	Johanniter GmbH, Waldkrankenhaus, Waldkrankenhaus	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Marienhaus Klinikum im Kreis Ahrweiler, Krankenhaus Maria Hilf Bad Neuenahr - Ahrweiler	RP	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Asklepios Klinik Sankt Augustin GmbH	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	GFO Kliniken Troisdorf, GFO Kliniken Troisdorf Betriebsstätte St. Josef Troisdorf	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	GFO Kliniken Troisdorf, GFO Kliniken Troisdorf Betriebsstätte St. Johannes Troisdorf-Sieglar	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Kreiskrankenhaus Mechernich GmbH, Krankenhaus Mechernich	NW	0.5	0.5	0.0	3.0
2020-04-09 09:05:09	Kreiskrankenhaus Mechernich GmbH, Krankenhaus Schleiden	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Josef-Krankenhaus	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Kreiskrankenhaus St. Franziskus Saarburg GmbH	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Verbundkrankenhaus Bernkastel/Wittlich, St. Elisabeth Krankenhaus Wittlich	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Marienhaus Klinikum Eifel, Marienhaus Klinikum Eifel Bitburg	RP	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Katholisches Klinikum Mainz, Katholisches Klinkum Mainz (Hauptstandort)	RP	1.0	0.5	0.0	1.0
2020-04-09 09:05:09	Heilig-Geist-Hospital Bingen gGmbH, Hauptstandort	RP	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Hunsrück Klinik, kreuznacher diakonie	RP	1.0	1.0	0.0	7.0
2020-04-09 09:05:09	Krankenhaus St. Marienwörth	RP	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Gesundheitszentrum Glantal	RP	1.0			0.0
2020-04-09 09:05:09	ESB Krankenhaus der Elisabeth-Stiftung, Walter-Bleicker-Platz, 55765 Birkenfeld, Elisabeth-Stiftung des DRK	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Gemeinschaftsklinikum Mittelrhein gGmbH, Kemperhof	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Marienhaus Klinikum   Bendorf - Neuwied - Waldbreitbach, Marienhaus Klinikum St. Josef	RP	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	Evangelisches Krankenhaus Dierdorf/Selters gGmbH, Evangelischen Krankenhaus Dierdorf/Selters gGmbH Standort Selters	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Herz-Jesu-Krankenhaus Dernbach	RP		1.0	0.0	0.0
2020-04-09 09:05:09	St. Nikolaus-Stiftshospital, St. Nikolaus-Stiftshospital GmbH	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum Mittelmosel	RP	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	St. Marien-Krankenhaus Siegen	NW	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	Kreisklinikum Siegen GmbH, Hauptstandort	NW	0.5	1.0	0.0	5.0
2020-04-09 09:05:09	Helios Klinik Attendorn	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholisches Klinikum Südwestfalen, St. Martinus-Hospital	NW	1.0	1.0	0.0	10.0
2020-04-09 09:05:09	DRK Krankenhaus Altenkirchen-Hachenburg, Standort Altenkirchen	RP	1.0	0.5	0.0	0.0
2020-04-09 09:05:09	DRK Krankenhaus Altenkirchen-Hachenburg, Standort Hachenburg	RP	1.0		0.0	2.0
2020-04-09 09:05:09	VAMED Klinik Hagen-Ambrock, Hauptstandort	NW		1.0	0.0	0.0
2020-04-09 09:05:09	AGAPLESION Allgemeines Krankenhaus Hagen, Hauptstandort	NW	1.0	1.0	0.0	4.0
2020-04-09 09:05:09	Ev. Krankenhaus Hagen-Haspe gGmbH, Ev. Krankenhaus Hagen-Haspe	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Marienkrankenhaus Schwerte - Goethestraße	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Orthopädische Klinik Volmarstein	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum Lüdenscheid	NW	1.0	1.0	0.0	7.0
2020-04-09 09:05:09	Katholische Kliniken im Märkischen Kreis, Iserlohn, St.  Elisabeth-Hospital	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	AGAPLESION Ev. Krankenhaus Bethanien Iserlohn gGmbH	NW	0.5	0.5	0.0	0.0
2020-04-09 09:05:09	Katholische Kliniken im Märkischen Kreis, Iserlohn, St. Vincenz Krankenhaus	NW	1.0	1.0	0.0	2.0
2020-04-09 09:05:09	Stadtklinik Werdohl	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Krankenhaus Plettenberg gGmbH, Hauptstandort	NW	1.0	1.0	0.0	1.0
2020-04-09 09:05:09	St. Franziskus-Hospital Ahlen, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katholisches Klinikum Lünen/Werne, St. Christophorus-Krankenhaus	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Katharinen-Hospital Unna, Hauptstandort	NW	1.0	1.0	0.0	3.0
2020-04-09 09:05:09	Mariannen-Hospital Werl, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum Stadt Soest gGmbH, Senator-Schwartz-Ring 8, Soest	NW	0.5	1.0	0.0	0.0
2020-04-09 09:05:09	Marienkrankenhaus Soest, Hauptstandort	NW	1.0	1.0		2.0
2020-04-09 09:05:09	Dreifaltigkeits-Hospital gem. GmbH, Dreifaltigkeits-Hospital Lippstadt	NW		1.0	0.0	0.0
2020-04-09 09:05:09	Ev. Krankenhaus Lippstadt, Hauptstandort	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Hospital zum Hl. Geist gem. GmbH, Hospital zum Hl. Geist Geseke	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Klinikum Hochsauerland GmbH, St. Johannes-Hospital	NW		0.5	0.0	0.0
2020-04-09 09:05:09	Klinikum Hochsauerland GmbH, Karolinen-Hospital	NW			0.0	0.0
2020-04-09 09:05:09	Klinikum Hochsauerland GmbH, St. Walburga-Krankenhaus	NW	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	Frankfurter Rotkreuz-Kliniken	HE	1.0	1.0		0.0
2020-04-09 09:05:09	Bürgerhospital und Clementine Kinderhospital gGmbH, Bürgerhospital Frankfurt am Main	HE	0.5	0.5	0.0	5.0
2020-04-09 09:05:09	AGAPLESION Frankfurter Diakonie Kliniken gGmbH, AGAPLESION Bethanien Krankenhaus	HE	1.0	1.0	0.0	0.0
2020-04-09 09:05:09	BG Unfallklinik Frankfurt am Main gGmbH	HE		1.0	1.0	0.0
